id,site,nom,version,trad_version,lien_trad,statut,tags,type_moteur,traducteur,relecteur,type_trad,ac,image_url,trad_url,translator_url
179614,F95z,Myth of Angels: Prologue,v1.0.0,v1.0.0,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, creampie, fantasy, female domination, footjob, group sex, handjob, horror, male domination, male protagonist, masturbation, milf, oral sex, point & click, puzzle, sandbox, teasing, titfuck, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2024/03/3443281_8.jpg,,
230968,F95z,Myth of Slayer,Ch.10,Ch.9,Traduction,EN COURS,"3dcg, animated, big ass, big tits, creampie, graphic violence, handjob, harem, male protagonist, mobile game, oral sex, prostitution, romance, superpowers, titfuck, vaginal sex",RenPy,A7up Red,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2025/02/4619089_Cover.png,,
9201,F95z,Mythic Manor,v0.22,v0.22,Traduction,EN COURS,"3dcg, anal sex, animated, big ass, big tits, creampie, exhibitionism, female domination, footjob, futa/trans, groping, group sex, handjob, harem, lactation, lesbian, male domination, male protagonist, masturbation, milf, mobile game, monster girl, oral sex, pregnancy, romance, sandbox, sex toys, stripping, teasing, titfuck, transformation, vaginal sex, virgin, voyeurism",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2018/02/78050_Patreon_Banner.png,,
253949,F95z,Naomi: Breaking the Queen Bee,Act 2 P1,Act 2 P1,Traduction,EN COURS,"3dcg, ahegao, anal sex, animated, bdsm, big ass, big tits, corruption, cosplay, creampie, female protagonist, groping, handjob, humiliation, kinetic novel, male domination, male protagonist, masturbation, multiple protagonist, oral sex, scat, sex toys, spanking, teasing, titfuck, urination, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2025/05/4829068_Banner.png,,
24319,F95z,Naruto: Family Vacation,v1.0 Patreon,v1.0 Patreon,Traduction,TERMINÉ,"2dcg, anal sex, bdsm, big ass, big tits, footjob, group sex, handjob, interracial, male protagonist, masturbation, netorare, oral sex, parody, sex toys, titfuck, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/01/240608_1.jpg,,
4489,F95z,Naruto: Kunoichi Trainer,v0.31.2,Intégrée,Intégrée,EN COURS,"2dcg, adventure, anal sex, animated, big tits, corruption, groping, group sex, handjob, harem, lesbian, male protagonist, masturbation, milf, mobile game, multiple penetration, oral sex, parody, romance, superpowers, trainer, vaginal sex, voyeurism",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2021/08/1374333_patreon_header.jpg,,
115967,F95z,Naruto: Shinobi Lord,v0.42 Public,v0.42 Public,Traduction,EN COURS,"2dcg, ai cg, anal sex, animated, big tits, corruption, creampie, female domination, graphic violence, group sex, handjob, male protagonist, milf, mobile game, multiple endings, multiple penetration, oral sex, parody, romance, titfuck, vaginal sex, virgin, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2023/04/2597234_Poster_1_Epizod_1__patreon.jpg,,
27032,F95z,Nasticity,v0.13,v0.13,Traduction,ABANDONNÉ,"2dcg, ahegao, anal sex, big ass, big tits, cheating, creampie, exhibitionism, female domination, female protagonist, graphic violence, group sex, interracial, lesbian, male domination, male protagonist, milf, multiple protagonist, netorare, oral sex, parody, urination, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/11/471984_274298_main_menu2.jpg,,
,Autre,Natsu's Search,v1.0.2,v1.0.2,Traduction,TERMINÉ,3DCG,RPGM,YamiJM,,Traduction Automatique,false,https://owo.lewd.ninja/images/games/b_177550_ee1396dbd468169c4cfe201c73e65819.jpg,,
204880,F95z,Natsumi and The Absurd Academy,v1.0d,v1.0d,Traduction,TERMINÉ,"2d game, 2dcg, animated, big ass, big tits, bukkake, combat, creampie, female domination, female protagonist, footjob, groping, group sex, handjob, humiliation, internal view, japanese game, lactation, masturbation, oral sex, pregnancy, prostitution, rpg, sissification, tentacles, titfuck, urination, vaginal sex, virgin",RPGM,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2025/06/4939567_Cover.jpg,,
169675,F95z,Naughty College,Final,Intégrée,Intégrée,TERMINÉ,"3dcg, animated, big ass, big tits, creampie, dating sim, male protagonist, oral sex, romance, sandbox, vaginal sex",Unity,,,À tester,true,https://attachments.f95zone.to/2023/08/2843680_1690989486300.jpeg,,
6261,F95z,Naughty Magic - Partie 1,v0.4,v0.4,Traduction,TERMINÉ,"3dcg, corruption, group sex, lesbian, male protagonist, masturbation, milf, netorare, oral sex, paranormal, sex toys, titfuck, vaginal sex",RenPy,LeRebel71,,Traduction Semi-Automatique,false,https://attachments.f95zone.to/2019/06/341979_NM2.jpg,,
6261,F95z,Naughty Magic - Partie 2,v0.8,v0.8,Traduction,TERMINÉ,"3dcg, corruption, group sex, lesbian, male protagonist, masturbation, milf, netorare, oral sex, paranormal, sex toys, titfuck, vaginal sex",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2019/06/341979_NM2.jpg,,
155855,F95z,Naughty Neighbours,v1.09,v1.09,Traduction (mod inclus),EN COURS,"3dcg, animated, big ass, big tits, cheating, female protagonist, gay, interracial, lesbian, male protagonist, milf, mobile game, multiple protagonist, teasing, urination",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2024/07/3889705_Screenshot_1.png,,
202625,F95z,Naughty Nurse NTR,v1.0,v1.0,Traduction,TERMINÉ,"2dcg,adventure,ahegao,ai cg,anal sex,censored,cheating,corruption,footjob,handjob,internal view,japanese game,male protagonist,point & click,puzzle,sex toys,titfuck,vaginal sex",RPGM,YamiJM,,Traduction Humaine,true,https://attachments.f95zone.to/2024/04/3529513_RJ01125120_img_smp0.jpg,,
118174,F95z,Nectar,Final,Final,Traduction,TERMINÉ,"2dcg, fantasy, female protagonist, groping, lesbian, oral sex, romance",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2022/05/1854412_1653556428671.png,,
,Autre,Negligee story deluxe edition,V1.1,V1.1,Traduction,TERMINÉ,"2dcg, animated, female protagonist, lesbian, masturbation, multiple protagonist, oral sex, sex toys, titfuck, vaginal sex",RenPy,Frelon71,,Traduction Semi-Automatique,false,https://attachments.f95zone.to/2024/07/3821906_Negligee_Love_Stories.png,,
39572,F95z,Neko Paradise,v0.20b,v0.20b,Traduction,EN COURS,"3dcg, ahegao, anal sex, animated, fantasy, footjob, furry, futa/trans, group sex, harem, lesbian, male protagonist, mobile game, monster girl, multiple penetration, oral sex, paranormal, pregnancy, romance, sandbox, sex toys, swinging, titfuck, transformation, trap, vaginal sex, virgin, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2020/04/647803_game_menu.jpg,,
143045,F95z,Nephilim,v0.6.3,v0.6.3,Traduction (mod inclus),EN COURS,"3dcg, adventure, animated, big ass, big tits, corruption, creampie, fantasy, handjob, harem, humor, lesbian, male protagonist, milf, oral sex, romance, sex toys, stripping, superpowers, teasing, vaginal sex, virgin",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2023/07/2822167_1690276124313.png,,
49833,F95z,Neuronaut,Final,Final,Traduction,TERMINÉ,"2dcg, anal sex, graphic violence, humor, male protagonist, multiple endings, oral sex, romance, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2020/04/630267_header.jpg,,
131485,F95z,Never Clearer,v0.3,v0.3,Traduction,ABANDONNÉ,"2dcg, big ass, big tits, handjob, humor, male protagonist, milf, teasing, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2022/09/2081890_cover.png,,
164714,F95z,Never Meet Your Heroes,v2023-11-13 v2,v2023-11-13 v2,Traduction,TERMINÉ,"3dcg, adventure, anal sex, animated, bdsm, big ass, big tits, creampie, fantasy, female domination, groping, group sex, lesbian, male domination, male protagonist, milf, monster girl, oral sex, sandbox, sci-fi, sex toys, superpowers, teasing, titfuck, turn based combat, vaginal sex, voiced",RenPy,RoadRenegat,,Traduction Automatique,true,https://attachments.f95zone.to/2023/06/2741144_ezgif-5-734fc2a3e0.gif,,
160909,F95z,New Antioch,R0.6,R0.6,Traduction,EN COURS,"3dcg, adventure, animated, big ass, big tits, cheating, creampie, dystopian setting, fantasy, graphic violence, harem, humor, interracial, male domination, male protagonist, masturbation, milf, mobile game, oral sex, pov, romance, teasing, vaginal sex, virgin",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2024/06/3743967_banner-1600-400.png,,
148613,F95z,New Beginnings in Japan,Ch.2 v.0.8.2,Ch.2 v.0.8.2,Traduction,EN COURS,"3dcg, anal sex, animated, big ass, cheating, corruption, female protagonist, groping, interracial, lesbian, masturbation, multiple protagonist, oral sex, stripping, teasing, titfuck, vaginal sex",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2023/07/2817254_1.png,,
236264,F95z,New Family,v0.6.5,v0.5.5,Traduction,EN COURS,"3dcg, animated, big ass, big tits, harem, male domination, male protagonist, masturbation, milf, mobile game, romance, sandbox, sex toys, stripping, teasing, titfuck, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/12/4343975_1733824100390.png,,
143132,F95z,New Horizon,v0.4 Early,v0.4 Early,Traduction (mod inclus),EN COURS,"3dcg, big ass, big tits, creampie, fantasy, harem, male protagonist, masturbation, mobile game, oral sex, prostitution, superpowers, teasing, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/01/2306321_1672758677875.png,,
3331,F95z,New Life with My Daughter,v0.7.0b,Intégrée,Intégrée,EN COURS,"3dcg, anal sex, animated, bdsm, dilf, exhibitionism, group sex, handjob, lesbian, male protagonist, masturbation, mobile game, oral sex, sex toys, vaginal sex, voyeurism",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2018/07/131629_s27.jpg,,
189875,F95z,New Place,v1.0,v1.0,Traduction,EN COURS,"2dcg, animated, footjob, kinetic novel, male protagonist, milf, vaginal sex",RenPy,Mookys,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/01/3309899_Header.jpg,,
161093,F95z,New Year's Day(e),Ch. 5 v0.5.0,Ch. 5 v0.5.0,Traduction,EN COURS,"3dcg, animated, groping, kinetic novel, lesbian, male protagonist, oral sex, sex toys, teasing, vaginal sex, voyeurism",RenPy,jean_82,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2023/12/3240365_1684879308554_result.jpg,,
142369,F95z,Next Steps,v0.03.2,v0.03.2,Traduction,ABANDONNÉ,"3dcg, big ass, big tits, cheating, female protagonist, groping, group sex, male protagonist, milf, mobile game, multiple protagonist, oral sex, swinging, teasing, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2022/12/2291621_1672219239039.png,,
201789,F95z,Nightlife,v1.0,Intégrée,Intégrée,TERMINÉ,"3dcg, animated, dating sim, harem, interracial, male protagonist, management, romance, simulator, strategy, titfuck, vaginal sex",Unity,,Envy*,Traduction Humaine,true,https://attachments.f95zone.to/2026/02/5747173_cover.jpg,,
163992,F95z,No Mercy,v1.03a,v1.03a,Traduction (mod inclus),TERMINÉ,"3dcg, anal sex, animated, cheating, corruption, creampie, footjob, group sex, handjob, male domination, male protagonist, milf, multiple penetration, netorare, oral sex, spanking, titfuck, vaginal sex",RenPy,RoadRenegat,,Traduction Humaine,true,https://attachments.f95zone.to/2024/10/4200941_WebsiteStart145-ezgif.com-resize.gif,,
35832,F95z,No More Golden Days,Act 1 Fix,Act 1 Fix,Traduction,ABANDONNÉ,"2dcg, animated, female protagonist, milf, mobile game, oral sex, voiced",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/08/398351_Cover_1_1.jpg,,
75232,F95z,No More Money,v4.3.1 S4 Ep.3 GE,v4.2.0 S4 Ep.2 GE,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, big ass, big tits, cheating, creampie, graphic violence, male protagonist, milf, oral sex, romance, teasing, vaginal sex, virgin",RenPy,A7up Red,,Traduction Automatique,true,https://attachments.f95zone.to/2024/12/4384150_season_4-banner.png,,
13673,F95z,No More Secrets,v0.11,v0.11,Traduction (mod inclus),TERMINÉ,"3dcg, anal sex, big ass, big tits, corruption, creampie, group sex, humor, lesbian, male protagonist, milf, oral sex, romance, teasing, vaginal sex, voyeurism",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2019/11/465222_11.jpg,,
187966,F95z,No Nut November: A Futa Awakened,Final,Final,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, fantasy, female domination, futa/trans protagonist, groping, handjob, lesbian, masturbation, milf, mobile game, oral sex, pregnancy, teasing, voyeurism",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2024/01/3261144_1704546485459.png,,
165739,F95z,Nomadic Journey,Ch.4,Ch.4,Traduction,ABANDONNÉ,"3dcg, anal sex, animated, big ass, big tits, creampie, exhibitionism, humor, interracial, kinetic novel, male protagonist, milf, oral sex, romance, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/11/4220113_1.png,,
134726,F95z,Not Georgia,v0.5,v0.5,Traduction (mod inclus),EN COURS,"3dcg, exhibitionism, lesbian, male protagonist, masturbation, mobile game, pov, stripping, teasing, voyeurism",RenPy,Rory-Mercury91,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/02/3415696_Titlecard-Cropped.jpg,,
51634,F95z,Now & Then,v1.00.0,v1.00.0,Traduction (mod inclus),TERMINÉ,"3dcg, anal sex, animated, creampie, dystopian setting, groping, group sex, handjob, harem, horror, lesbian, male protagonist, masturbation, mobile game, multiple endings, oral sex, pregnancy, romance, titfuck, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://static.f95zone.to/data/covers/thread/l/51/51634.jpg,,
187205,F95z,NSFW - A Porn Anthology,Ep.1 P1.5,Ch.3,Traduction,EN COURS,"3dcg, anal sex, animated, big ass, big tits, creampie, groping, handjob, male protagonist, milf, multiple endings, oral sex, teasing, titfuck, vaginal sex",RenPy,Frelon31,Rory-Mercury91,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2025/07/5114710_output.gif,,
231141,F95z,NSFW Elf Shop,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, ai cg, anal sex, big ass, big tits, creampie, exhibitionism, futa/trans, groping, handjob, male protagonist, oral sex, pregnancy, prostitution, sex toys, tentacles, titfuck, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/10/4211231_screen.png,,
227039,F95z,NSFW Fantasy Tavern,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, ahegao, ai cg, anal sex, big ass, big tits, bukkake, creampie, fantasy, futa/trans, graphic violence, group sex, interracial, lesbian, male domination, male protagonist, management, masturbation, mobile game, monster girl, multiple penetration, oral sex, pregnancy, sandbox, titfuck, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/09/4104084_cover.jpg,,
231155,F95z,NSFW Maid Shop,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, ahegao, ai cg, anal sex, big ass, big tits, creampie, exhibitionism, female domination, footjob, futa/trans, groping, handjob, male protagonist, mobile game, oral sex, pregnancy, prostitution, sex toys, tentacles, titfuck, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/10/4211311_screen.png,,
88342,F95z,NSFW: Natural Selection Female Wrestling,Final Deluxe,Final Deluxe,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, creampie, futa/trans, group sex, handjob, humor, interracial, kinetic novel, lesbian, male protagonist, masturbation, milf, multiple penetration, oral sex, sex toys, spanking, swinging, titfuck, urination, vaginal sex",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/04/2540681_complete_header.png,,
61634,F95z,NTR Fallen,Final,Final,Traduction,EN COURS,"2dcg, anal sex, big ass, big tits, cheating, corruption, creampie, kinetic novel, male domination, male protagonist, milf, netorare, oral sex, pregnancy, sex toys, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2020/09/830554_830485_MMKNTRF.png,,
264514,F95z,NTR Family,v1.1,v1.1,Traduction,TERMINÉ,"2dcg, anal sex, animated, big ass, big tits, censored, cheating, corruption, creampie, groping, handjob, japanese game, male domination, male protagonist, milf, oral sex, point & click, sandbox, teasing, titfuck, vaginal sex",Unity,Ikaros,,Traduction Humaine,true,https://attachments.f95zone.to/2025/07/5124744_Screenshot_1.png,,
269922,F95z,NTR Isekai,v0.0.9,v0.0.9,Traduction,EN COURS,"2dcg, ahegao, ai cg, anal sex, animated, big ass, big tits, cheating, creampie, exhibitionism, fantasy, groping, male protagonist, mobile game, monster girl, netorare, oral sex, romance, teasing, titfuck, vaginal sex, voyeurism",Unity,,Envy*,Traduction Humaine,true,https://attachments.f95zone.to/2026/01/5659334_PROMO_ITCH.jpg,,
220077,F95z,NTR Loop,Final,Final,Traduction,TERMINÉ,"2dcg, big ass, big tits, cheating, creampie, groping, group sex, male protagonist, netorare, oral sex, sandbox, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/08/3940244_Screenshot_1.png,,
268425,F95z,NTR Tavern,v2.00,v2.00,Traduction,TERMINÉ,"2d game, 2dcg, ai cg, cheating, corruption, creampie, exhibitionism, fantasy, female protagonist, groping, humiliation, netorare, oral sex, pregnancy, rpg, sandbox, vaginal sex",RPGM,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2025/08/5229113_Header_Capsule.png,,
142006,F95z,NTR'd by Clumsiness,v1.0.0,v1.0.0,Traduction,TERMINÉ,"2dcg, big ass, big tits, female protagonist, humor, kinetic novel, male protagonist, mobile game, multiple protagonist, netorare, teasing, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/11/3118947_Cover.jpg,,
106380,F95z,Nudist College,v0.20,v0.20,Traduction,EN COURS,"3dcg, animated, creampie, exhibitionism, female domination, footjob, groping, handjob, harem, male protagonist, milf, mobile game, vaginal sex, virgin, voyeurism",RenPy,Nemerof,,Traduction Automatique,true,https://attachments.f95zone.to/2022/03/1720943_baaa.png,,
144628,F95z,Nurc World,v0.0.2,Intégrée,Intégrée,EN COURS,"2d game, 3dcg, adventure, ahegao, animated, exhibitionism, fantasy, handjob, humor, male protagonist, masturbation, monster girl, rpg, sexual harassment, stripping, titfuck, turn based combat, vaginal sex, voyeurism",RPGM,,,Traduction Automatique,true,https://attachments.f95zone.to/2023/01/2334916_Patreon.png,,
85730,F95z,Nursing Back to Pleasure,Final,Final,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, cheating, groping, group sex, lesbian, male protagonist, milf, mobile game, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2021/10/1491854_b4.png,,
251076,F95z,Nutting My Way Home,Demo v0.4,Demo v0.4,Traduction,EN COURS,"2dcg, ai cg, big ass, big tits, creampie, harem, internal view, male protagonist, milf, mobile game, monster girl, oral sex, parody, rpg, sandbox, sex toys, teasing, titfuck, vaginal sex",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2025/05/4883687_release_0.4.gif,,
154427,F95z,Nympho Tamer,v0.92.2,v0.92.2,Traduction,EN COURS,"3dcg, anal sex, animated, bdsm, big ass, big tits, bukkake, corruption, creampie, dating sim, exhibitionism, groping, group sex, harem, humiliation, kinetic novel, lesbian, male domination, male protagonist, masturbation, milf, mobile game, oral sex, sex toys, swinging, teasing, urination, vaginal sex, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/10/4137329_nymphoitch_2.png,,
87784,F95z,Obscure Affairs - Before the Remake,V1.37 UE,V1.37 UE,Traduction,TERMINÉ,"3dcg, animated, corruption, female domination, footjob, handjob, harem, male domination, male protagonist, mobile game, oral sex, teasing, vaginal sex",RenPy,Frelon71,,Traduction Automatique,false,https://attachments.f95zone.to/2021/07/1309076_253b9626-9d62-4638-b515-b7ea16ee420b-1240x0_88x0_1104x207.png,,
87784,F95z,Obscure Affairs: New Dawn,Ep.1 Plus,Ep.1 Plus,Traduction,EN COURS,"3dcg, animated, corruption, female domination, footjob, handjob, harem, male domination, male protagonist, mobile game, oral sex, teasing, vaginal sex",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2021/07/1309076_253b9626-9d62-4638-b515-b7ea16ee420b-1240x0_88x0_1104x207.png,,
4891,F95z,Occultus,v0.8,v0.8,Traduction,TERMINÉ,"3dcg, anal sex, corruption, exhibitionism, lesbian, male domination, male protagonist, masturbation, milf, monster girl, oral sex, paranormal, prostitution, sex toys, vaginal sex, voyeurism",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2018/01/67489_occultus.png,,
132002,F95z,Occultus: DoD,Ch. Final R1,Ch. Final R1,Traduction,TERMINÉ,"3dcg, adventure, big ass, big tits, corruption, female protagonist, horror, lesbian, milf, oral sex, paranormal, teasing, vaginal sex",RenPy,RoadRenegat,,Traduction Humaine,true,https://attachments.f95zone.to/2022/09/2091997_1664339139289.png,,
253176,F95z,Occultus: The Craving,Ch.6 Rev1,Ch.7,Traduction,EN COURS,"3dcg, adventure, bdsm, big ass, big tits, female protagonist, futa/trans, graphic violence, horror, lesbian, monster girl, teasing",RenPy,DaitenShi,,Traduction Automatique,true,https://attachments.f95zone.to/2025/04/4807286_OccultusTC_DljPh7BCZa.png,,
55628,F95z,Ocean Lust Adventures,v0.2a,v0.2a,Traduction,ABANDONNÉ,"2dcg, adventure, big tits, cheating, corruption, dating sim, exhibitionism, groping, handjob, humiliation, male protagonist, masturbation, romance, stripping, teasing, vaginal sex, virgin, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2020/06/725765_ocean-lust-adventures.jpeg,,
163639,F95z,Octopussy Island,v0.1,v0.1,Traduction,EN COURS,"3dcg, animated, creampie, exhibitionism, male protagonist, masturbation, mobile game, oral sex, pov, pregnancy, romance, vaginal sex, virgin",RenPy,Nemerof,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2023/06/2718547_F95_Octopussy.png,,
35486,F95z,Office Bully,v1.0,Intégrée,Intégrée,TERMINÉ,"3dcg, corruption, female domination, female protagonist, lesbian, masturbation",Autre,,,Traduction Automatique,true,https://attachments.f95zone.to/2019/08/392788_Screenshot__2141_.png,,
189646,F95z,Office Life,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, groping, kinetic novel, male protagonist, oral sex, teasing, vaginal sex",RenPy,RoadRenegat,,Traduction Humaine,true,https://attachments.f95zone.to/2024/01/3304113_1705756611277.png,,
84359,F95z,Office69,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, blackmail, group sex, male protagonist, multiple endings, oral sex, pov, vaginal sex",RenPy,Franky28,,Traduction Humaine,true,https://attachments.f95zone.to/2021/06/1246505_1.jpg,,
88746,F95z,Oh Daddy,v1.0 Full,Intégrée,Intégrée,TERMINÉ,"3dcg, anal sex, animated, cheating, creampie, handjob, lesbian, male protagonist, masturbation, mobile game, oral sex, paranormal, romance, swinging, teasing, vaginal sex, voyeurism",RenPy,Rory-Mercury91,Franky28,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2021/12/1580525_cover.png,,
19235,F95z,Oh My Love,v1.1,v1.1,Traduction,TERMINÉ,"3dcg, groping, handjob, male protagonist, masturbation, milf, oral sex, teasing, voyeurism",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2018/10/173086_screenshot0001.png,,
24516,F95z,"Oh, Yes! Kasshoku Bitch Hitozuma no Seiyoku Kaishou ~Ero Ero Dekiru Mama-san Volley Kai~",Final,Final,Traduction,TERMINÉ,"2dcg, anal sex, big ass, big tits, censored, cheating, group sex, japanese game, male protagonist, milf, multiple endings, multiple penetration, oral sex, pregnancy, titfuck, vaginal sex, voiced",Autre,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2019/01/243514_1494948880_oh-yes-kasshoku-bitch-hitozuma-no-seiyoku-kaishou-ero-ero-dekiru-mama-san-volley-kai.jpg,,
6289,F95z,Old Church,v1.1,v1.1,Traduction,TERMINÉ,"3dcg, animated, big ass, cheating, corruption, female protagonist, kinetic novel, vaginal sex",RenPy,Franky28,,Traduction Humaine,false,https://attachments.f95zone.to/2017/11/45412_45410_1.jpg,,
167286,F95z,Olivia's Bad Day,v1.03,v1.03,Traduction,TERMINÉ,"2dcg, ahegao, ai cg, big ass, big tits, creampie, dating sim, groping, male protagonist, mobile game, multiple endings, oral sex, romance, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/07/2793444_RRxzYp.png,,
44255,F95z,OMON Girl: Bottle Royal,2020-01-17,Intégrée,Intégrée,TERMINÉ,"adventure, big ass, big tits, male protagonist, point & click, puzzle",Unity,,,Traduction Automatique,true,https://attachments.f95zone.to/2020/01/539107_header.jpg,,
110808,F95z,On the Prairie,v0.12.0,v0.12.0,Traduction,EN COURS,"3dcg, anal sex, animated, big tits, creampie, female domination, footjob, graphic violence, group sex, handjob, male domination, male protagonist, masturbation, milf, oral sex, prostitution, religion, romance, spanking, swinging, teasing, titfuck, vaginal sex, virgin",RenPy,Starsnow,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2022/03/1723822_MainVisual.jpg,,
42446,F95z,Once a Porn a Time,Ch.3 v0.2.1,Ch.3 v0.2.1,Traduction (mod inclus),EN COURS,"2d game, 2dcg, ahegao, anal sex, animated, handjob, harem, humor, male protagonist, mobile game, monster girl, oral sex, parody, sci-fi, sex toys, spanking, stripping, trainer, vaginal sex, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2019/12/507894_507881_507851_Once_a_porn_a_time2.jpg,,
225025,F95z,Once Again,Ch.1,Ch.1,Traduction,EN COURS,"3dcg, animated, creampie, dating sim, futa/trans, groping, interracial, male protagonist, milf, mobile game, oral sex, romance, teasing, vaginal sex",RenPy,Eternal_Pixel,,Traduction Automatique,true,https://attachments.f95zone.to/2024/09/4053702_1726243898467.png,,
37470,F95z,Once in a Lifetime,v1.0,v1.0,Traduction (mod inclus),TERMINÉ,"3dcg, ahegao, anal sex, animated, big ass, big tits, cheating, cosplay, creampie, exhibitionism, footjob, groping, group sex, handjob, harem, horror, humor, lesbian, male protagonist, masturbation, milf, mobile game, multiple endings, oral sex, pov, pregnancy, romance, sex toys, spanking, teasing, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2021/03/1097035_banner.png,,
67104,F95z,One Day at a Time,s1 [Chapter 11c],s1 [Chapter 11c],Traduction (mod inclus),TERMINÉ,"3dcg, anal sex, animated, corruption, creampie, group sex, handjob, harem, humor, lesbian, male protagonist, masturbation, milf, mobile game, multiple endings, oral sex, pov, romance, titfuck, vaginal sex, virgin, voyeurism",RenPy,shadow_steve3395,,Traduction Automatique,false,https://attachments.f95zone.to/2023/05/2668808_F_95_Banner.png,,
